# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 2.019882716058465089e-01 4.494495036579121937e-03 1.934256438377330856e-01 1.144341972570632991e-02 4.025662733149875105e-01 3.765019580852868065e-03 4.412278037430829352e-05 2.324475244382791727e-04 1.691890372716421892e-05 2.320295919699239776e-04 1.857569846669923945e-04 9.838653323247755134e-06 4.295536382599932773e-05 2.019882716058465089e-01 4.494495036579121937e-03 1.934256438377330856e-01 1.144341972570632991e-02 4.025662733149875105e-01 3.765019580852868065e-03 4.412278037430829352e-05 2.324475244382791727e-04 1.691890372716421892e-05 2.320295919699239776e-04 1.857569846669923945e-04 9.838653323247755134e-06 4.295536382599932773e-05
1.000000000000000000e+04 2.019882716058465089e-01 4.494495036579121937e-03 1.934256438377330856e-01 1.144341972570632991e-02 4.025662733149875105e-01 3.765019580852868065e-03 4.418759753496955879e-05 2.324475244382791727e-04 1.691890372716421892e-05 2.320295919699239776e-04 1.857569846669923945e-04 9.838653323247755134e-06 4.295536382599932773e-05 2.019882716058465089e-01 4.494495036579121937e-03 1.934256438377330856e-01 1.144341972570632991e-02 4.025662733149875105e-01 3.765019580852868065e-03 4.418759753496955879e-05 2.324475244382791727e-04 1.691890372716421892e-05 2.320295919699239776e-04 1.857569846669923945e-04 9.838653323247755134e-06 4.295536382599932773e-05
1.100000000000000000e+04 1.193203306699505140e-01 1.939647278855360923e-02 9.016452033439026348e-02 2.380797449579880390e-02 2.061205248419867297e-01 1.788512555176820663e-03 2.018310970750449365e-02 2.904424450478413754e-04 2.061397705757550189e-04 6.196633734011744617e-04 9.454167344924153775e-04 5.327436647676988060e-04 1.652371814059257801e-04 1.193203306699505140e-01 1.939647278855360923e-02 9.016452033439026348e-02 2.380797449579880390e-02 2.061205248419867297e-01 1.788512555176820663e-03 2.018310970750449365e-02 2.904424450478413754e-04 2.061397705757550189e-04 6.196633734011744617e-04 9.454167344924153775e-04 5.327436647676988060e-04 1.652371814059257801e-04
1.200000000000000000e+04 9.082678151178230630e-02 5.058404314684253333e-03 8.730474852400527119e-02 1.141855990375689224e-02 1.795481803355852835e-01 1.722941349188652138e-03 3.285698527747941793e-03 1.421507394202036812e-04 9.106441100819960945e-05 1.417000093540657824e-04 3.155444773513257982e-04 5.253093345441914839e-05 4.585419360197471434e-05 9.082678151178230630e-02 5.058404314684253333e-03 8.730474852400527119e-02 1.141855990375689224e-02 1.795481803355852835e-01 1.722941349188652138e-03 3.285698527747941793e-03 1.421507394202036812e-04 9.106441100819960945e-05 1.417000093540657824e-04 3.155444773513257982e-04 5.253093345441914839e-05 4.585419360197471434e-05
1.300000000000000000e+04 8.979428323162635950e-02 4.987328940809825084e-03 8.601417167491763605e-02 1.049406058202140106e-02 1.783870719725036136e-01 1.716015454081777809e-03 1.237955884452309353e-03 8.560082863410671842e-05 4.523605589967902210e-05 1.058608736592409733e-04 7.470217449148723555e-05 2.567012259303143952e-05 4.175652425290803056e-05 8.979428323162635950e-02 4.987328940809825084e-03 8.601417167491763605e-02 1.049406058202140106e-02 1.783870719725036136e-01 1.716015454081777809e-03 1.237955884452309353e-03 8.560082863410671842e-05 4.523605589967902210e-05 1.058608736592409733e-04 7.470217449148723555e-05 2.567012259303143952e-05 4.175652425290803056e-05
1.400000000000000000e+04 8.956049936961711644e-02 4.709368022506999103e-03 8.575699989474039331e-02 1.015795605989581844e-02 1.781149498525564090e-01 1.715888852401376745e-03 7.380729228443043280e-04 7.272708812767042757e-05 5.085078312653288984e-05 7.191765816596916308e-05 7.039557173278229870e-05 2.891392725328774548e-05 3.754201788308405240e-05 8.956049936961711644e-02 4.709368022506999103e-03 8.575699989474039331e-02 1.015795605989581844e-02 1.781149498525564090e-01 1.715888852401376745e-03 7.380729228443043280e-04 7.272708812767042757e-05 5.085078312653288984e-05 7.191765816596916308e-05 7.039557173278229870e-05 2.891392725328774548e-05 3.754201788308405240e-05
1.500000000000000000e+04 8.897827681899404817e-02 4.539450060797271293e-03 8.526874030663755821e-02 9.726620919144699645e-03 1.771231604374918500e-01 1.707051835308640410e-03 4.920853276024684435e-04 7.806162605546428926e-05 3.663861983083512654e-05 6.333493537966845594e-05 7.090267283438988078e-05 3.472878301908794720e-05 4.434823278308474908e-05 8.897827681899404817e-02 4.539450060797271293e-03 8.526874030663755821e-02 9.726620919144699645e-03 1.771231604374918500e-01 1.707051835308640410e-03 4.920853276024684435e-04 7.806162605546428926e-05 3.663861983083512654e-05 6.333493537966845594e-05 7.090267283438988078e-05 3.472878301908794720e-05 4.434823278308474908e-05
1.600000000000000000e+04 8.870549436120107878e-02 4.160760902143341260e-03 8.509718379848821290e-02 7.809378197942633271e-03 1.767816612130951870e-01 1.692351192978685907e-03 6.415168421555056660e-04 5.754351564539037422e-05 2.823482179796976680e-05 6.061091255113531487e-05 5.165159489265862313e-05 2.488047374858379471e-05 3.563936280946803796e-05 8.870549436120107878e-02 4.160760902143341260e-03 8.509718379848821290e-02 7.809378197942633271e-03 1.767816612130951870e-01 1.692351192978685907e-03 6.415168421555056660e-04 5.754351564539037422e-05 2.823482179796976680e-05 6.061091255113531487e-05 5.165159489265862313e-05 2.488047374858379471e-05 3.563936280946803796e-05
1.700000000000000000e+04 8.873140320127304026e-02 3.415998659968199833e-03 8.513098161593782298e-02 7.180983611006998626e-03 1.766534716113169479e-01 1.686737519410693277e-03 6.221099886936366482e-04 5.968047144370541542e-05 1.540325778323940395e-05 4.788359294665527879e-05 4.990915750623681224e-05 2.570982389348341955e-05 3.872847385260582749e-05 8.873140320127304026e-02 3.415998659968199833e-03 8.513098161593782298e-02 7.180983611006998626e-03 1.766534716113169479e-01 1.686737519410693277e-03 6.221099886936366482e-04 5.968047144370541542e-05 1.540325778323940395e-05 4.788359294665527879e-05 4.990915750623681224e-05 2.570982389348341955e-05 3.872847385260582749e-05
1.800000000000000000e+04 8.875037006964790753e-02 3.155713331831275226e-03 8.509071862806978637e-02 6.706528617323838544e-03 1.765393017782010687e-01 1.684892810279189999e-03 5.722991788599298682e-04 5.371405279691175461e-05 1.130147016923592390e-05 4.696170921132955609e-05 5.387333603936180046e-05 1.795519878729391746e-05 3.826122426377842427e-05 8.875037006964790753e-02 3.155713331831275226e-03 8.509071862806978637e-02 6.706528617323838544e-03 1.765393017782010687e-01 1.684892810279189999e-03 5.722991788599298682e-04 5.371405279691175461e-05 1.130147016923592390e-05 4.696170921132955609e-05 5.387333603936180046e-05 1.795519878729391746e-05 3.826122426377842427e-05
1.900000000000000000e+04 8.882673150803099826e-02 2.990440304715855438e-03 8.509785357424971830e-02 6.099608741562594603e-03 1.765769497900514517e-01 1.682993850994551552e-03 4.566519334012181090e-04 5.676416181470700655e-05 5.631773412387839154e-06 5.433994764699921835e-05 4.495594662195401975e-05 1.011634073335575837e-05 2.736108108937783512e-05 8.882673150803099826e-02 2.990440304715855438e-03 8.509785357424971830e-02 6.099608741562594603e-03 1.765769497900514517e-01 1.682993850994551552e-03 4.566519334012181090e-04 5.676416181470700655e-05 5.631773412387839154e-06 5.433994764699921835e-05 4.495594662195401975e-05 1.011634073335575837e-05 2.736108108937783512e-05
2.000000000000000000e+04 8.877960412431069870e-02 2.836131849135068664e-03 8.509990759544512617e-02 5.758225330986140034e-03 1.766214667090298673e-01 1.680597058092548604e-03 4.271834242384520185e-04 5.102589874580695014e-05 3.948434884192663661e-06 5.665788653989680171e-05 5.318364269428100258e-05 1.228192201501122998e-05 3.118236609703478168e-05 8.877960412431069870e-02 2.836131849135068664e-03 8.509990759544512617e-02 5.758225330986140034e-03 1.766214667090298673e-01 1.680597058092548604e-03 4.271834242384520185e-04 5.102589874580695014e-05 3.948434884192663661e-06 5.665788653989680171e-05 5.318364269428100258e-05 1.228192201501122998e-05 3.118236609703478168e-05
2.100000000000000000e+04 8.874915646768487265e-02 2.618309446102298852e-03 8.510511106098747613e-02 5.491062646881396218e-03 1.766164696792053568e-01 1.675939367848092902e-03 3.892716245565959552e-04 4.913567597806484740e-05 3.049518188962390044e-06 4.968128906547914143e-05 5.553506477314777213e-05 8.096883204740504991e-06 3.516810315982826074e-05 8.874915646768487265e-02 2.618309446102298852e-03 8.510511106098747613e-02 5.491062646881396218e-03 1.766164696792053568e-01 1.675939367848092902e-03 3.892716245565959552e-04 4.913567597806484740e-05 3.049518188962390044e-06 4.968128906547914143e-05 5.553506477314777213e-05 8.096883204740504991e-06 3.516810315982826074e-05
2.200000000000000000e+04 8.876351922468446454e-02 2.372281533576748713e-03 8.509805232262701580e-02 5.297253818282134791e-03 1.765983316967581485e-01 1.670735172691490680e-03 3.830473038430592405e-04 4.195856804279397563e-05 7.802031589462439474e-06 4.904597438674091180e-05 4.369586113235104897e-05 6.112789793001434744e-06 3.128784116103976165e-05 8.876351922468446454e-02 2.372281533576748713e-03 8.509805232262701580e-02 5.297253818282134791e-03 1.765983316967581485e-01 1.670735172691490680e-03 3.830473038430592405e-04 4.195856804279397563e-05 7.802031589462439474e-06 4.904597438674091180e-05 4.369586113235104897e-05 6.112789793001434744e-06 3.128784116103976165e-05
2.300000000000000000e+04 8.873236281335218634e-02 2.160025345095132471e-03 8.511465677507307204e-02 5.198761398028182990e-03 1.764735990985715763e-01 1.666346662551247129e-03 3.804636798124604404e-04 4.295749382114490730e-05 8.236651313250484740e-06 4.254560276576645840e-05 4.794330311713590888e-05 9.180430501514446958e-06 2.802045783374906797e-05 8.873236281335218634e-02 2.160025345095132471e-03 8.511465677507307204e-02 5.198761398028182990e-03 1.764735990985715763e-01 1.666346662551247129e-03 3.804636798124604404e-04 4.295749382114490730e-05 8.236651313250484740e-06 4.254560276576645840e-05 4.794330311713590888e-05 9.180430501514446958e-06 2.802045783374906797e-05
2.400000000000000000e+04 8.872460626051510701e-02 2.073242773364583624e-03 8.500150106267678751e-02 5.165594750681531608e-03 1.764214837357729326e-01 1.664893719091817097e-03 3.424056362299431858e-04 4.785663642589921491e-05 9.621906044793988833e-06 4.787178605527654310e-05 3.704661458147155402e-05 8.475028993730580946e-06 2.184142708806385846e-05 8.872460626051510701e-02 2.073242773364583624e-03 8.500150106267678751e-02 5.165594750681531608e-03 1.764214837357729326e-01 1.664893719091817097e-03 3.424056362299431858e-04 4.785663642589921491e-05 9.621906044793988833e-06 4.787178605527654310e-05 3.704661458147155402e-05 8.475028993730580946e-06 2.184142708806385846e-05
2.500000000000000000e+04 8.867725686618871395e-02 2.039976064573728945e-03 8.493413784498445029e-02 5.162733713855968340e-03 1.763966017019025501e-01 1.664132916422042660e-03 2.896438975340652629e-04 4.634727405659352191e-05 7.033770251566023072e-06 4.261591126393381613e-05 4.150691537476072356e-05 1.054606993422686688e-05 2.565430433472313490e-05 8.867725686618871395e-02 2.039976064573728945e-03 8.493413784498445029e-02 5.162733713855968340e-03 1.763966017019025501e-01 1.664132916422042660e-03 2.896438975340652629e-04 4.634727405659352191e-05 7.033770251566023072e-06 4.261591126393381613e-05 4.150691537476072356e-05 1.054606993422686688e-05 2.565430433472313490e-05
